0
1.40128e-40
166.65
166.65
166.65
166.65
166.65
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.7
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.75
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.8
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
166.85
